TABLE_NAME;TABLE_ALIAS;COLUMN_NAME;COLUMN_LABEL;COLUMN_DESC
EXPSR_AGMT;EX;ORIGNL_RTAIL_RISK_GRADE_VAL;Valeur note retail origine;"Note finale retenue en local à l'origine (tiers Retail à l'origine du contrat). Données de niveau Tiers mais stocké au niveau Contrat pour des questions de traçabilité (donnée à l'origine du contrat non nécessairement disponible dans le référentiel)
"
EXPSR_AGMT;EX;ORIGNL_RTG_AGNCY_CD;Organisme notation;Organisme de notation à l'origine pour les tiers ayant changé de segmentation/marché (CORPORATE => RETAIL), Données de niveau Tiers mais stocké au niveau Contrat pour des questions de traçabilité (donnée à l'origine du contrat non nécessairement disponible dans le référentiel)
EXPSR_AGMT;EX;ORIGNL_RTG_MODL_CD;Modèle notation origine;"Référence de la grille Anadefi de notation utilisée pour la détermination de la note interne.  (LC.0153) Données de niveau Tiers mais stocké au niveau Contrat pour des questions de traçabilité (donnée à l'origine du contrat non nécessairement disponible dans le référentiel)
"
EXPSR_AGMT;EX;OUTST_RTG_METH_CD;Méthodologie de notation de l'encours;Code de la méthodologie utilisée pour la notation d'un encours
EXPSR_AGMT;EX;POSBL_NUMTR_DEDCTN_IND;Traitement prudentiel titres créances subordonnées;Indicateur permettant de préciser sil sagit de titres ou créances subordonnées à traiter en quasi-fonds propres (déduction possible au numérateur).
EXPSR_AGMT;EX;PRBTY_DFLT_RATE;Taux PD (à date);Probabilité de défaut à la date d'arrêté
EXPSR_AGMT;EX;RISK_LVL_CD;Indicateur niveau risque;Indicateur niveau de risque
EXPSR_AGMT;EX;RSDUL_MATURTY_VAL;Valeur maturité résiduelle;Partie entière de la maturité
EXPSR_AGMT;EX;RSRC_TYPE_CD;Type de ressource à date d'arrêté;Permet d'identifier la nature de la ressource attachée au crédit (ressources monétaires, ressources propres, avances ÷). Cette information est nécessaire pour l'analyse du risque de taux.
EXPSR_AGMT;EX;RWA_ENGN_CD;Code traitement moteur;Correspond au traitement moteur de calcul des RWA Bâlois.
EXPSR_AGMT;EX;SRY_LVL_CD;Indicateur seniorité;Indicateur séniorité de la dette
EXPSR_AGMT;EX;STRC_TRANSPARNCY_IND;#N/A;#N/A
EXPSR_AGMT;EX;UNDRLY_INVSTMT_PROD_IND;Indicateur top produit sous-jacent;Top «Produit à sous-jacent». Spécifique grands risques
INVSTMT_AGMT;INV;ACQ_COST_AMT;Montant coût acquisition;Montant coût d'acquistion
INVSTMT_AGMT;INV;ACQ_COST_AMT_CURY_CD;Devise montant coût acquisition;Devise du montant du coût dacquisition
INVSTMT_AGMT;INV;ACQ_COST_EURO_AMT;Montant coût acquisition (euro);Non renseigné
INVSTMT_AGMT;INV;ADVRS_CORRL_SPCFC_RISK_IND;Indicateur risque spécifique corrélation défavorable;Indicateur de risque spécifique de corrélation défavorable
INVSTMT_AGMT;INV;ASESMT_FRQCY_CD;Fréquence valorisation;Fréquence de valorisation
INVSTMT_AGMT;INV;ASSET_PORTABL_IND;Indicateur portabilité actif;Indicateur de portabilité de lactif en cas de défaut dun membre compensateur (CCP) spécifique familles de risque TRE203/205/206/207
INVSTMT_AGMT;INV;BCK_TO_BCK_IND;Indicateur back to back;Indicateur permettant de lier l'élément couvert et l'élément couvrant (positions identiques qui se compensent).
INVSTMT_AGMT;INV;BCK_TO_BCK_OPRTN_REF;Référence unique opération associée back to back;Référence unique de l'opération associée en back-to-back en lien avec la finalité back to back
INVSTMT_AGMT;INV;BORWG_LEG_INVSTMT_PROD_CR_QLTY_CD;Code échelon qualité sous-jacent - Jambe empr.;Correspond à l'échelon de qualité de crédit des titres
INVSTMT_AGMT;INV;BORWG_LEG_INVSTMT_PROD_ISIN_CD;Code ISIN titres - Jambe empr.;Code ISIN des titres
INVSTMT_AGMT;INV;BORWG_LEG_INVSTMT_PROD_NMNL_AMT;Montant Nominal des titres (cessions tempo.) - Jambe empr.;Signe du montant, partie entière, partie décimale
INVSTMT_AGMT;INV;BORWG_LEG_INVSTMT_PROD_NMNL_AMT_CURY_CD;Devise Montant Nominal des titres - Jambe empr.;Devise d'expression montant du nominal  des titres de la jambe emprunteuse.
INVSTMT_AGMT;INV;BORWG_LEG_INVSTMT_PROD_NMNL_EURO_AMT;Montant Nominal des titres (cessions tempo.) - Jambe empr. (euro);Non renseigné
INVSTMT_AGMT;INV;BORWG_LEG_QUOTD_ASSET_IND;Indicateur actif coté - Jambe emprunteuse;Permet de savoir si le titre sous jacent de la jambe emprunteuse côté ou non.
INVSTMT_AGMT;INV;BORWG_LEG_RECVD_CLTRL_IND;Indicateur collatéral reçu - Jambe emprunteuse;Indique si l'actif constitue un collatéral obtenu d'une autre contrepartie jambe emprunteuse -besoin asset encumbarnce
INVSTMT_AGMT;INV;BORWG_LEG_SCURTY_DESC;Libellé du titre - Jambe emprunteuse;Libellé associé à la référence du  sous-jacent titre de la jambe emprunteuse.
INVSTMT_AGMT;INV;BORWG_LEG_SCURTY_IDNTFTN_TYPE_CD;Type identification Valeurs mobilières - Jambe empr.;Permet de connaître le type d'identifiant  du titre renseigné dans la référence du titre sous-jacent de la  jambe emprunteuse -besoin asset encumbarnce
INVSTMT_AGMT;INV;BORWG_LEG_SCURTY_MOBILIZATION_IND;Indicateur mobilisation de l'actif - Jambe emprunteuse;Indicateur mobilisation de l'actif sous-jacent jambe emprunteuse (LC.0237) -besoin asset encumbarnce
INVSTMT_AGMT;INV;BORWG_LEG_SCURTY_QTY;Quantité de titres - Jambe emprunteuse;Quantité de titres sous-jacent titre de la jambe emprunteuse
INVSTMT_AGMT;INV;BORWG_LEG_STK_EXCH_CD;Bourse cotation - Jambe empr.;Code du pays de la place boursière sur laquelle sont côtés les titres.
INVSTMT_AGMT;INV;BORWG_LEG_STK_INDX_CD;Indice titres prêt - Jambe emprunteuse;Code de l'indice de pêt jambes emprunteuse
INVSTMT_AGMT;INV;BORWG_LEG_UNDRLY_INVSTMT_PROD_NATR_CD;Nature du sous-jacent - Jambe emprunteuse;Ce champ permet didentifier la nature du sous-jacent de la jambe emprunteuse et de déterminer la décote relative à lexposition
INVSTMT_AGMT;INV;BORWG_LEG__UNDRLY_INVSTMT_PROD_MATURTY_DT;Echéance titre sous-jacent - Jambe emprunteuse;Date d'échéance du titre sous-jacent
INVSTMT_AGMT;INV;BUY_LEG_NMNL_AMT;Montant notionnel jambe achetée;Montant notionnel de la jambe achetée
INVSTMT_AGMT;INV;BUY_LEG_NMNL_AMT_CURY_CD;Devise montant notionnel jambe achetée;Devise du montant du notionnel de la jambe payée
INVSTMT_AGMT;INV;BUY_LEG_NMNL_EURO_AMT;Montant notionnel - Jambe achetée (euro);Montant notionnel de la jambe achetée
INVSTMT_AGMT;INV;BUY_NOTL_QTY;Quantité à recevoir;Quantité à recevoir
INVSTMT_AGMT;INV;BUY_NOTL_UOM_TYPE_CD;Unité mesure quantité à recevoir;Unité de mesure de la quantité de matières premières à recevoir
INVSTMT_AGMT;INV;CDS_SETLMT_IND;Indicateur dénouement CDS;Indicateur de dénouement du CDS lorsque lacheteur de protection devient insolvable
INVSTMT_AGMT;INV;CNTPTY_ISDA_PTCOL_IND;Indicateur protocole ISDA de niveau contrepartie;Pour les dérivés (hors repos), indicateur de présence d'un protocole de niveau contrepartie permettant de faciliter la signature numérique du CSA (Credit Support Annex)
INVSTMT_AGMT;INV;CNTRCTUAL_CALL_DT;Date contractuelle de call;Date contractuelle de call
INVSTMT_AGMT;INV;CNTRL_RATE;Ratio emprise;Ratio d'emprise
INVSTMT_AGMT;INV;CR_DERVTV_CVA_ELGBLY_CD;Eligibilité derivée crédit CVA;Indicateur de léligibilité du Dérivé de crédit à la couverture du risque CVA
INVSTMT_AGMT;INV;DERVTV_MKT_SPRD_AMT;Spread marché dérivé;Spread marché dérivé
INVSTMT_AGMT;INV;DERVTV_SBTYPE_CD;Type dérivé de crédit;Type de dérivé de crédit
INVSTMT_AGMT;INV;EARLY_RPRCH_SCURTY_OPTN_IND;Option de rachat anticipé du titre;Non renseigné
INVSTMT_AGMT;INV;ENT_ISDA_PTCOL_IND;Indicateur protocole ISDA de niveau entité;Pour les dérivés (hors repos), indicateur de présence d'un protocole de niveau entité permettant de faciliter la signature numérique du CSA (Credit Support Annex)
INVSTMT_AGMT;INV;EXPRT_OPNIN_CVGE_DT;Date de couverture à dire d'expert (DCDE);Date à laquelle le gestionnaire anticipe la réalisation du call
INVSTMT_AGMT;INV;FINCL_INSTM_CD;Instrument financier;Instrument financier /Type de produit dérivé
INVSTMT_AGMT;INV;FOREX_TYPE_CD;Type de forex;Non renseigné
INVSTMT_AGMT;INV;HEDGED_SCURTY_REF;Référence unique titre couvert opération dérivé;Référence unique du titre couvert par l'opération de dérivé
INVSTMT_AGMT;INV;HEDGING_CD;Couverture;Permet de distinguer les opérations  micro/macro couverture/trading
INVSTMT_AGMT;INV;HEDGING_DERVTV_OPRTN_REF;Référence unique opération dérivé couverture;Permet de connaitre la référence du dérivé venant en couverture du titre.
INVSTMT_AGMT;INV;HEDGING_INTNT_CD;Intention couverture;Permet d'identifer le type de couverture
INVSTMT_AGMT;INV;HEDGING_OPRTN_REF;Référence élément couvert;Non renseigné
INVSTMT_AGMT;INV;HEDGING_PRPS_CD;Type de couverture;Permet de tracer les différentes types de couverture (Taux, Base, Fixing, Option, Liquidité)
INVSTMT_AGMT;INV;HEDGING_RLTN_TYPE_CD;Type relation couverture;Permet d'identifier le périmètre des dérivés de couverture
INVSTMT_AGMT;INV;IFRS_INVSTMT_VAL_COA_CD;Code PCCO valeur titre IFRS;Numéro du poste comptable (PCCO) de la Valeur du titre en norme IFRS
INVSTMT_AGMT;INV;IMPARD_SCURTY_IND;Indicateur titre déprécié;Indicateur titre déprécié
INVSTMT_AGMT;INV;INIT_OPRTN_COST_AMT;Coût initial;Non renseigné
INVSTMT_AGMT;INV;INIT_OPRTN_COST_AMT_CURY_CD;Devise Coût initial;Non renseigné
INVSTMT_AGMT;INV;INIT_OPRTN_COST_EURO_AMT;Coût initial (euro);Non renseigné
INVSTMT_AGMT;INV;INVSTMT_SBTYPE_CD;Sous-type opération investissement;Non renseigné
INVSTMT_AGMT;INV;ISSUD_SCURTS_MATURTY_CD;Séniorité des titres émis;L'information permet de définir le niveau de séniorité pour les différentes tranches des ABS (Tranche avec le rang le plus élevé / Tranche mezzanine / Tranche de première perte)
INVSTMT_AGMT;INV;ISSUR_SPRD_RATE;Cotation spread émetteur;Cotation spread émetteur (%)
INVSTMT_AGMT;INV;LEGL_OPNIN_IND;Indicateur opinion juridique;Indicateur de l'opinion juridique
INVSTMT_AGMT;INV;LENDG_LEG_INVSTMT_PROD_CR_QLTY_CD;Echelon qualité sous-jacent - Jambe prêt.;Correspond à l'échelon de qualité de crédit des titres
INVSTMT_AGMT;INV;LENDG_LEG_INVSTMT_PROD_ISIN_CD;Code ISIN des titres - Jambe prêt.;Code ISIN des titres
INVSTMT_AGMT;INV;LENDG_LEG_INVSTMT_PROD_NMNL_AMT;Montant Nominal Titres (cessions tempo. de titres) - Jambe prêt.;Signe du montant, partie entière, partie décimale
INVSTMT_AGMT;INV;LENDG_LEG_INVSTMT_PROD_NMNL_AMT_CURY_CD;Devise Montant Nominal titres - jambe prêt.;Devise d'expression montant du nominal  des titres de la jambe prêteuse.
INVSTMT_AGMT;INV;LENDG_LEG_INVSTMT_PROD_NMNL_EURO_AMT;Montant Nominal Titres (cessions tempo. de titres) - Jambe prêt. (euro);Non renseigné
INVSTMT_AGMT;INV;LENDG_LEG_QUOTD_ASSET_IND;Indicateur actif coté - Jambe prêteuse;Non renseigné
INVSTMT_AGMT;INV;LENDG_LEG_RECVD_CLTRL_IND;Indicateur collatéral reçu - Jambe prêteuse;Non renseigné
INVSTMT_AGMT;INV;LENDG_LEG_SCURTY_DESC;Libellé du titre - Jambe prêteuse;Non renseigné
INVSTMT_AGMT;INV;LENDG_LEG_SCURTY_IDNTFTN_TYPE_CD;Type Identification valeurs mobilières - Jambe prêt.;Non renseigné
INVSTMT_AGMT;INV;LENDG_LEG_SCURTY_MOBILIZATION_IND;Indicateur mobilisation de l'actif - Jambe prêteuse;Non renseigné
INVSTMT_AGMT;INV;LENDG_LEG_SCURTY_QTY;Quantité de titres - Jambe prêteuse;Non renseigné
INVSTMT_AGMT;INV;LENDG_LEG_STK_EXCH_CD;Bourse cotation - Jambe prêt.;Code du pays de la place boursière sur laquelle sont côtés les titres.
INVSTMT_AGMT;INV;LENDG_LEG_STK_INDX_CD;Jambe prêteuse : Indice titres prêt;Code de l'indice de pêt jambes prêteuse
INVSTMT_AGMT;INV;LENDG_LEG_UNDRLY_INVSTMT_PROD_MATURTY_DT;Jambe prêteuse : Echéance titre sous-jacent;Date d'échéance du titre sous-jacent
INVSTMT_AGMT;INV;LENDG_LEG_UNDRLY_INVSTMT_PROD_NATR_CD;Nature sous-jacent - Jambe prêt.;Ce champ permet didentifier la nature du sous-jacent de la jambe prêteuse et de déterminer la décote relative à lexposition
INVSTMT_AGMT;INV;LQDTN_PRD_20D_CD;Période liquidation 20j;Période de liquidation 20 j
INVSTMT_AGMT;INV;LQDTN_PRD_X2_CD;Période liquidation x2;Période de liquidation X2
INVSTMT_AGMT;INV;LVRAGING_OPRTN_IND;Indicateur opération effet de levier;Indicateur permettant d'identifier les encours sur opérations de financement à effet de levier.
INVSTMT_AGMT;INV;MRGN_CALL_TFRT_MINIMAL_AMT;Montant minimum transfert appel marge;Montant minimum de transfert d'appel de marge
INVSTMT_AGMT;INV;MRGN_CALL_TFRT_MINIMAL_AMT_CURY_CD;Devise seuil montant minimum transfert;Devise du seuil du montant minimum de transfert
INVSTMT_AGMT;INV;MRGN_CALL_TFRT_MINIMAL_EURO_AMT;Montant minimum de transfert d'appel de marge (euro);Non renseigné
INVSTMT_AGMT;INV;MRGN_CALL_TRIGRING_THRSH_AMT;Seuil déclenchement appel marge;Seuil de déclenchement de l'appel de marge
INVSTMT_AGMT;INV;MRGN_CALL_TRIGRING_THRSH_AMT_CURY_CD;Devise seuil déclenchement appel marge;Devise du seuil de déclenchement de l'appel de marge
INVSTMT_AGMT;INV;MRGN_CALL_TRIGRING_THRSH_EURO_AMT;Montant Seuil de déclenchement de l'appel de marge (euro);Montant Seuil de déclenchement de l'appel de marge en contrevaleur euro
INVSTMT_AGMT;INV;MSTR_CNTRCT_TYPE_CD;Type de contrat cadre;Type de contrat cadre pour les cessions temporaires de titres et les dérivés.
INVSTMT_AGMT;INV;NETG_AGMT_CURY_CD;Devise accord netting;Devise de référence de laccord de netting.
INVSTMT_AGMT;INV;NETG_AGMT_IND;Indicateur accord netting;Indicateur permettant de préciser si l'opération de marché entre dans le cadre d'un accord de netting
INVSTMT_AGMT;INV;NETG_AGMT_LOCL_ID;Identifiant local accord netting;Référence locale du contrat de netting.
INVSTMT_AGMT;INV;OPTN_EXRCS_TYPE_CD;Type exercice option;Type d'exercice de l'option
INVSTMT_AGMT;INV;OPTN_NATR_CD;Nature option;Nature de l'option
INVSTMT_AGMT;INV;OPTN_PUT_CALL_TYPE_CD;Option call put;Indicateur permettant de préciser si l'option est de nature Call ou Put
INVSTMT_AGMT;INV;PD_RATE_ID;Identifiant taux payé;Référence du taux payé
INVSTMT_AGMT;INV;PD_RATE_TYPE_CD;Type taux payé;Type du taux payé
INVSTMT_AGMT;INV;PRNCPAL_CPTL_FINCL_SPNSR_IND;Indicateur sponsor financier majoritaire au capital;Indicateur de présence d'un sponsor financier majoritaire sur opération de financement à effet de levier.
INVSTMT_AGMT;INV;PROD_CMPLXY_CD;Complexité produit;Permet de distinguer les produits vanille et les produits exotiques
INVSTMT_AGMT;INV;PRUDNT_VALUT_EXMPTN_RSN_CD;Motif exemption ajustement juste valeur;Motif d'exemption déclaré à l'ajustement à la juste valeur
INVSTMT_AGMT;INV;PRUDNT_VALUT_MODE_IND;Indicateur hiérarchie juste valeur;Indicateur du mode de valorisation de la juste valeur de l'instrument financier
INVSTMT_AGMT;INV;PTRMNL_ATNM_IND;Indicateur autonomie patrimoniale;Indicateur dautonomie patrimoniale de lactif en cas de défaut dun membre compensateur (CCP) spécifique familles de risque TRE203/205/206/207
INVSTMT_AGMT;INV;PUDNT_VALUT_ELGBLY_IND;Indicateur éligibilité Prudent Valuation;Indicateur d' éligibilité à la Prudent Valuation
INVSTMT_AGMT;INV;QUOTD_ASSET_IND;Indicateur actif coté;Permet de savoir si le sous-jacent  titre est côté ou non.
INVSTMT_AGMT;INV;REASESMT_PERIODCITY_CD;Périodicité réévaluation;Périodicité de réévaluation de l'opération (patte prêteuse / patte emprunteuse)
INVSTMT_AGMT;INV;RECVD_CLTRL_IND;Indicateur collatéral reçu;Indicateur collatéral reçu
INVSTMT_AGMT;INV;RECVD_RATE_ID;Identifiant taux reçu;Référence du taux reçu
INVSTMT_AGMT;INV;RECVD_RATE_TYPE_CD;Type taux reçu;Type du taux reçu
INVSTMT_AGMT;INV;RISK_MTGNT_AGMT_IND;Indicateur accord collatéralisation;Indicateur permettant de préciser si l'opération de marché entre dans le cadre d'un accord de collatéralisation
INVSTMT_AGMT;INV;RISK_MTGNT_AGMT_LOCL_ID;Id Référence contrat collatéralisation;Référence locale du contrat de collatéralisation.
INVSTMT_AGMT;INV;RPRCH_SCURTY_DT;Date de rachat;Non renseigné
INVSTMT_AGMT;INV;SCURTY_DESC;Libellé titre;Libellé associé à la référence du  titre sous-jacent.
INVSTMT_AGMT;INV;SCURTY_IDNTFTN_TYPE_CD;#N/A;#N/A
INVSTMT_AGMT;INV;SCURTY_MOBILIZATION_IND;Indicateur mobilisation actif;Indicateur mobilisation de l'actif
INVSTMT_AGMT;INV;SCURTY_QTY;Quantité titres;Quantité de titres du sous-jacent titre
INVSTMT_AGMT;INV;SEL_LEG_NMNL_AMT;Montant notionnel jambe vendue;Montant du notionnel de la jambe vendue
INVSTMT_AGMT;INV;SEL_LEG_NMNL_AMT_CURY_CD;Devise montant notionnel jambe vendue;Devise du montant du notionnel de la jambe vendue
INVSTMT_AGMT;INV;SEL_LEG_NMNL_EURO_AMT;Montant Notionnel (euro) - Jambe vendue;Montant du notionnel de la jambe vendue
INVSTMT_AGMT;INV;SEL_NOTL_QTY;Quantité à livrer;Quantité à livrer
INVSTMT_AGMT;INV;SEL_NOTL_UOM_TYPE_CD;Unité mesure quantité à livrer;Unité de mesure de la quantité de matières premières à livrer
INVSTMT_AGMT;INV;SGRGTN_IND;Indicateur ségrégation;Indicateur de ségrégation
INVSTMT_AGMT;INV;STRC_TRANSPARNCY_IND;#N/A;#N/A
INVSTMT_AGMT;INV;SWAP_OBLGTN_SBTYPE_CD;Type swap;Type de swap
INVSTMT_AGMT;INV;TSACTN_DRCTN_CD;Sens Transaction;Indicateur précisant le sens de lopération du point de vue de la banque.
INVSTMT_AGMT;INV;UNDRLY_INVSTMT_PROD_CR_QLTY_CD;Echelon qualité crédit titres sous-jacent;Correspond  à léchelon de qualité de crédit des titres
INVSTMT_AGMT;INV;UNDRLY_INVSTMT_PROD_ISIN_CD;Référence titre sous jacent;Code ISIN des titres
INVSTMT_AGMT;INV;UNDRLY_INVSTMT_PROD_ISSUG_MATURTY_DT;Echéance titre sous-jacent;Date déchéance de lémission du titre sous-jacent
INVSTMT_AGMT;INV;UNDRLY_INVSTMT_PROD_NATR_CD;Nature actif sous jacent;Correspond à la nature de l'actif sous-jacent servant de référence au contrat.
INVSTMT_AGMT;INV;UNDRLY_INVSTMT_PROD_STD_ELGBLY_CD;Eligibilité actif sous jacent std;Ce champ permet dindiquer si les actifs de référence des CDS et TRS sont éligibles selon les règles de la méthode STD
INVSTMT_AGMT;INV;UNDRLY_INVSTMT_PROD_STK_EXCH_CD;Bourse cotation titres sous-jacent;Code du pays de la place boursière sur laquelle sont côtés les titres.
INVSTMT_AGMT;INV;UNDRLY_INVSTMT_PROD_STK_INDX_CD;Indice boursier titres sous-jacent;Code de l'indice
PRTY_AGMT;PTA_PRN;SCHD_STGE_STRT_DT;Date début palier;"Date à partir de laquelle les caractéristiques du palier sont appliquées
Dans le cas où l'entité produit un palier 0, le palier 0 est à alimenter avec la date de 1er déblocage de fond"
PRTY_AGMT;PTA_PRN;SCHD_STGE_END_DT;#N/A;#N/A
PRTY_AGMT;PTA_PRN;SCHD_STGE_AMT;#N/A;#N/A
PRTY_AGMT;PTA_PRN;SCHD_STGE_CURY_CD;Devise montant palier;Devise du montant du palier à amortir
PRTY_AGMT;PTA_PRN;SCHD_STGE_EURO_AMT;Montant du palier (euro);Montant du palier en devise d'origine
PRTY_AGMT;PTA_PRN;PMT_AMT;Montant échéance;Montant  de l'échéance (capital + intérêts) dans le cas d'un amortissement à montant constant
PRTY_AGMT;PTA_PRN;PMT_CURY_CD;Devise montant de l'échéance;Devise du montant de l'échéance
PRTY_AGMT;PTA_PRN;PMT_EURO_AMT;Montant échéance en cours (euro);Montant de l'échéance en cours (euro)
PRTY_AGMT;PTA_PRN;ADITV_MRGN_RATE;Taux marge additive;"Taux de marge en complément de lindice de référence.
Marge à ajouter à l'index pour obtenir le taux d'intérêt ; peut être négative ou positive. Par exemple : taux d'intêret =  taux du palier + marge additive (E0)."
PRTY_AGMT;PTA_PRN;AMRTZN_METH_CD;Mode amortissement;Mode d'amortissement du palier
PRTY_AGMT;PTA_PRN;CAP_RATE;Taux plafond;Taux plafond
PRTY_AGMT;PTA_PRN;CPTL_AMRTZN_PERIODCITY_CD;Périodicité amortissement capital;Fréquence à laquelle le capital est remboursé
PRTY_AGMT;PTA_PRN;CUST_RATE;Taux client;"Taux du flux d'intérêt de l'échéance
Taux facturé au client, càd comprenant le spread et le coût de l'option éventuelle"
PRTY_AGMT;PTA_PRN;DATA_FROM_CNTRCT_IND;Indicateur Donnée Contrat;"Permet d'identifier les paliers issus des données Contrat (création du palier dans la Zone de Partage à partir des données de niveau contrat)
Valeurs possibles : Y (palier créé dans la ZP), N (palier sourcé)"
PRTY_AGMT;PTA_PRN;FLOOR_RATE;Taux plancher;Taux plancher
PRTY_AGMT;PTA_PRN;FRST_PMT_DT;Date première échéance;Cette donnée est nécessaire si la première échéance du palier n'est pas conforme à la périodicité de calcul/paiement des intérêts appliquée à la date de début de palier
PRTY_AGMT;PTA_PRN;GRC_PRD_END_DT;Date 1 de fin du différé d'amortissement;Date de fin de la période danticipation : mise à jour à la fin de la période danticipation
PRTY_AGMT;PTA_PRN;INT_CALCN_BSS_CD;Base calcul intérêts;Base de calcul des intérêts
PRTY_AGMT;PTA_PRN;INT_PMT_PERIODCITY_CD;Périodicité paiement intérêts;Fréquence à laquelle les intérêts sont payés (/calculés)
PRTY_AGMT;PTA_PRN;MLTPLTV_MRGN_RATE;Taux marge multiplicative;Taux de marge en complément de lindice de référence
PRTY_AGMT;PTA_PRN;PRE_POST_SET_IND;Indicateur pré - post fixé;"Iindique lutilisation pré ou post fixé de lindex du palier
"
PRTY_AGMT;PTA_PRN;RATE_RVW_PERIODCITY_CD;Périodicité révision taux;La périodicité de révision dun crédit à taux variable est la fréquence de révision du taux du prêt. Elle est à renseigner pour les prêts autres que prêts à taux fixe, y compris lorsque le prêt est sur la dernière période.
PRTY_AGMT;PTA_PRN;RATE_TYPE_CD;Mode d'utilisation du taux;Type de taux
PRTY_AGMT;PTA_PRN;REF_INDX_CD;Indice de référence;Indice de référence
PRTY_AGMT;PTA_PRN;RATE_RVW_PERIODCITY_NUM;Périodicité de révision du taux (nombre);La périodicité de révision dun crédit à taux variable est la fréquence de révision du taux du prêt. Elle est à renseigner pour les prêts autres que prêts à taux fixe, y compris lorsque le prêt est sur la dernière période.
PRTY_AGMT;PTA_PRN;FRST_FUNDS_RLEAS_DT;Date premier déblocage fond;Date du premier déblocage de fond
PRTY_AGMT;PTA_PRN;EXTR_AGMT_ID;Référence du contrat;"Cette information permettra de rapprocher les informations fournies par les filiales avec celles issues des Caisses régionales.
C'est l'identifiant du prêt donné par la filiale gestionnaire (BFT, CACIB, SOFINCO...)."
PRTY_AGMT;PTA_PRN;RIMRS_METH_CD;Modalité de remboursement de la créance;Modalité de remboursement de la créance : terme échu / terme à échoir
PRTY_AGMT;PTA_PRN;RATE_NXT_RVW_DT;Date de prochaine révision du taux du prêt;"Détermine le début de la période suivante (soit P+1, si P est la période en cours).
Doit être renseignée pour tous les crédits ayant un type  de taux différent de 1 et dont le prêt n'est pas sur la dernière période."
SCURTY;SCTY;BORWG_LEG_SCURTY_ISSU_DT_CPI_VAL;Valeur IPC à  date émission du titre couvert - Jambe empr.;Non renseigné
SCURTY;SCTY;FACIAL_RATE;Taux à l'émission;Taux facial à l'émission du titre
SCURTY;SCTY;ISSUR_CTGY_CD;Catégorie de l'émetteur;Il s'agit d'une catégorisation des émetteurs de titre
SCURTY;SCTY;LENDG_LEG_SCURTY_ISSU_DT_CPI_VAL;Valeur IPC à  date émission du titre couvert - Jambe prêt.;Non renseigné
SCURTY;SCTY;OVRPRC_DRP_IN_VAL_AMT;Valeur de la Surcote/Décote;Valeur de la Surcote/Décote de la position. Obligatoire pour CAsa
SCURTY;SCTY;OVRPRC_DRP_IN_VAL_AMT_CURY_CD;Devise valeur de la Surcote/Décote;Devise dans laquelle le contrat a été signé/Code devise de la valeur de la Surcote/Décote
SCURTY;SCTY;OVRPRC_DRP_IN_VAL_IND;Surcote/Décote;Indique l'existence d'une décote ou d'une surcote  lorsque la valeur de marché ne correspond pas exactement à la valeur actuelle du titre
SCURTY;SCTY;OVRPRC_DRP_IN_VAL_EURO_AMT;Valeur de la Surcote/Décote (euro);Valeur de la Surcote/Décote de la position. Mandatory pour CAsa
SCURTY;SCTY;QUOTN_METH_CD;Mode de cotation;Type de cotation du titre
SCURTY;SCTY;QUOTN_TYPE_CD;Type de cotation;Type de cotation Clean/Dirty
SCURTY;SCTY;RPRCH_SCURTY_UNITRY_AMT;Valeur unitaire de rachat;Valeur d'une unité du titre au moment du rachat
SCURTY;SCTY;RPRCH_SCURTY_UNITRY_AMT_CURY_CD;Devise valeur unitaire de rachat;Devise dans laquelle le contrat a été signé/ code devise de la valeur unitaire de rachat
SCURTY;SCTY;RPRCH_SCURTY_UNITRY_EURO_AMT;Valeur unitaire de rachat (euro);Valeur d'une unité du Security au moment du rachat
SCURTY;SCTY;SCURTY_EXTR_RTG_VAL;Notation externe du titre;Il s'agit de la notation externe par une agence de notation du titre (possibilité d'utiliser une des 3 agences fitch, S&P et Moody's)
SCURTY;SCTY;SCURTY_IDNTFTN_TYPE_CD;#N/A;#N/A
SCURTY;SCTY;SCURTY_ISSUR_NAME;Emetteur;Emetteur du titre
SCURTY;SCTY;SCURTY_ISSU_DT;Date d'émission;Date à laquelle le titre a été émis
SCURTY;SCTY;SCURTY_ISSU_DT_CPI_VAL;Valeur de l'IPC à la date d'émission du titre;Valeur de l'indice des prix à la consommation à la date d'émission du titre
SCURTY;SCTY;SCURTY_MATURTY_DT;Date de maturité;Date d'échéance du titre
SCURTY;SCTY;SCURTY_NUM;Référence titre;Code ISIN ou code unique du titre non coté
SCURTY;SCTY;SCURTY_UNITRY_AMT;Valeur unitaire;Valeur d'une unité du titre
SCURTY;SCTY;SCURTY_UNITRY_AMT_CURY_CD;Devise valeur unitaire;Devise dans laquelle le contrat a été signé/code devise de la valeur unitaire
SCURTY;SCTY;SCURTY_UNITRY_EURO_AMT;Valeur unitaire (euro);Valeur d'une unité du Security
SCURTY;SCTY;SCURTY_UNITRY_HSTCL_AMT;Prix unitaire historique du titre;Pour les obligations, prix exprimé en pourcentage, pour les actions et les OPCVM prix exprimé en unité de devise
SCURTY;SCTY;SCURTY_UNITRY_HSTCL_AMT_CURY_CD;Devise prix unitaire historique du titre;Devise dans laquelle le contrat a été signé/code devise du prix unitaire historique du titre
