TABLE_NAME;TABLE_TYPE;TABLE_LABEL;TABLE_DESCRIPTION;FIELD_ID;FIELD_NAME;FIELD_TYPE;FIELD_LABEL;FIELD_DESCRIPTION;EXPRESSION;HIDDEN;ICON;ALIAS;FOLDER;ROLE
TEC_PARTY;Ref;;;*.NM205.NMLIBFRA;NMLIBFRA;characterLength16;Libellé portefeuille bâle tiers;Libellé associé au code identifiant le portefeuille de Bâle au niveau du tiers.;*.NM205.NMLIBFRA];false;Attribute;;;Field
TEC_PARTY;Ref;;;;0_IDENTIFIANTS;;Répertoire Identifiants;;;false;Attribute;;;Folder
TEC_PARTY;Ref;;;;SOUSREP;;Sous répertoire Label;;;false;Attribute;;;Folder
TEC_PARTY;Ref;;;;REPTEST;;Répertoire de test Label;;;false;Attribute;;;Folder
TEC_CONTRACT;Final;;;AG.ENT_ID;ENT_ID;int32;Identifiant entité;;[DATA].[AG].[ENT_ID];false;Identifier;ENT_ID;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.STTM_DT;STTM_DT;date;Date d'arrêté;Date d'arrêté;[DATA].[AG].[STTM_DT];false;Identifier;STTM_DT;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.AGMT_ID;AGMT_ID;characterLength16;Identifiant ZP du contrat;Permet d'identifier de manière unique le contrat dans le système Zone de Partage;[DATA].[AG].[AGMT_ID];false;Identifier;CNTRCT_ID;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.PTA_BNF.PRTY_ID;PRTY_ID;characterLength16;Identifiant du Tiers Bénéficiaire;;[DATA].[AG].[PTA_BNF.PRTY_ID];false;Identifier;BNFRY_PRTY_ID;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.PTA_BNF.ENT_ID;ENT_ID;int32;Entité rattachée au Tiers Bénéficiaire;;[DATA].[AG].[PTA_BNF.ENT_ID];false;Identifier;BNFRY_PRTY_ENT_ID;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.PTA_BNF.PTY;(TEC_PARTY) AG.PTA_BNF.PTY;;Tiers bénéficiaire Label;null;[DATA].[AG].[PTA_BNF.PTY;false;Attribute;.BNFRY_PRTY_ID;0_CARACTERISTIQUES GENERALES;FolderRefView
TEC_CONTRACT;Final;;;AG.PTA_GAR.PTY;(TEC_PARTY) AG.PTA_GAR.PTY;;Tiers garant Label;null;[DATA].[AG].[PTA_GAR.PTY;false;Attribute;.GUARTR_PRTY_ID;0_CARACTERISTIQUES GENERALES;FolderRefView
TEC_CONTRACT;Final;;;AG.PTA_PRN.PTY;(TEC_PARTY) AG.PTA_PRN.PTY;;Tiers principal Label;null;[DATA].[AG].[PTA_PRN.PTY;false;Attribute;.PRNCPAL_PRTY_ID;0_CARACTERISTIQUES GENERALES;FolderRefView
TEC_CONTRACT;Final;;;AG.ORIGNL_MATURTY_DT;ORIGNL_MATURTY_DT;date;Date initale échéance contrat;;[DATA].[AG].[ORIGNL_MATURTY_DT];false;Attribute;ORIGNL_MATURTY_DT;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.AGMT_OPN_DT;AGMT_OPN_DT;date;Date ouverture contrat;Date contractuelle de début d'engagement;[DATA].[AG].[AGMT_OPN_DT];false;Attribute;AGMT_OPN_DT;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.IFRS9_ACCNTG_CLASFCN_CD;IFRS9_ACCNTG_CLASFCN_CD;characterLength16;Classification comptable norme IFRS9;;[DATA].[AG].[IFRS9_ACCNTG_CLASFCN_CD];false;Attribute;IFRS9_ACCNTG_CLASFCN_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.CPTL_OUTST_AMT_CURY_CD;CPTL_OUTST_AMT_CURY_CD;characterLength16;Devise capital restant dû;;[DATA].[AG].[BAL.CPTL_OUTST_AMT_CURY_CD];false;Attribute;CPTL_OUTST_AMT_CURY_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.OVRDRFT_BAL_AMT_CURY_CD;OVRDRFT_BAL_AMT_CURY_CD;characterLength16;Devise découvert;;[DATA].[AG].[BAL.OVRDRFT_BAL_AMT_CURY_CD];false;Attribute;OVRDRFT_BAL_AMT_CURY_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.AGMT_ASSET_LEASG_CURY_CD;AGMT_ASSET_LEASG_CURY_CD;characterLength16;Devise loyers;;[DATA].[AG].[BAL.AGMT_ASSET_LEASG_CURY_CD];false;Attribute;AGMT_ASSET_LEASG_CURY_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.MK_TO_MKT_AMT_CURY_CD;MK_TO_MKT_AMT_CURY_CD;characterLength16;Devise montant MtM;;[DATA].[AG].[BAL.MK_TO_MKT_AMT_CURY_CD];false;Attribute;MK_TO_MKT_AMT_CURY_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.BORWG_LEG_MTM_AMT_CURY_CD;BORWG_LEG_MTM_AMT_CURY_CD;characterLength16;Devise montant MtM - Jambe emp.;Devise d'expression du Mark-to-Market.;[DATA].[AG].[BAL.BORWG_LEG_MTM_AMT_CURY_CD];false;Attribute;BORWG_LEG_MTM_AMT_CURY_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.LENDG_LEG_MTM_AMT_CURY_CD;LENDG_LEG_MTM_AMT_CURY_CD;characterLength16;Devise montant MtM - jambe prêt.;;[DATA].[AG].[BAL.LENDG_LEG_MTM_AMT_CURY_CD];false;Attribute;LENDG_LEG_MTM_AMT_CURY_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.LTR_OF_CR_NMNL_AMT_CURY_CD;LTR_OF_CR_NMNL_AMT_CURY_CD;characterLength16;Devise montant nominal EPS;;[DATA].[AG].[BAL.LTR_OF_CR_NMNL_AMT_CURY_CD];false;Attribute;LTR_OF_CR_NMNL_AMT_CURY_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.UNDRWN_AMT_CURY_CD;UNDRWN_AMT_CURY_CD;characterLength16;Devise PNU;Devise de la Part Non Utilisée;[DATA].[AG].[BAL.UNDRWN_AMT_CURY_CD];false;Attribute;UNDRWN_AMT_CURY_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.ENDG_LEDGR_BAL_AMT_CURY_CD;ENDG_LEDGR_BAL_AMT_CURY_CD;characterLength16;Devise solde compte;;[DATA].[AG].[BAL.ENDG_LEDGR_BAL_AMT_CURY_CD];false;Attribute;ENDG_LEDGR_BAL_AMT_CURY_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.RLTD_CUR_ACCT_BAL_CURY_CD;RLTD_CUR_ACCT_BAL_CURY_CD;characterLength16;Devise solde compte courant associé;Devise d'expression du solde du compte;[DATA].[AG].[BAL.RLTD_CUR_ACCT_BAL_CURY_CD];false;Attribute;RLTD_CUR_ACCT_BAL_CURY_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.AST.AGMT_ASSET_LEAS_RSDUL_AMT_CURY_CD;AGMT_ASSET_LEAS_RSDUL_AMT_CURY_CD;characterLength16;Devise valeur estimée bien loué - fin période;;[DATA].[AG].[AST.AGMT_ASSET_LEAS_RSDUL_AMT_CURY_CD];false;Attribute;AGMT_ASSET_LEAS_RSDUL_AMT_CURY_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.AGMT_GRNLT_CD;AGMT_GRNLT_CD;characterLength16;Granularité contrat;Permet de qualifier le niveau de granularité du contrat;[DATA].[AG].[AGMT_GRNLT_CD];false;Attribute;AGMT_GRNLT_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.PRCH_INTNT_CD;PRCH_INTNT_CD;characterLength16;Intention gestion;;[DATA].[AG].[PRCH_INTNT_CD];false;Attribute;PRCH_INTNT_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.EX.EXPSR_NATR_CD;EXPSR_NATR_CD;characterLength16;Nature exposition;;[DATA].[AG].[EX.EXPSR_NATR_CD];false;Attribute;EXPSR_NATR_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.OPRTN_NATR_CD;OPRTN_NATR_CD;characterLength16;Nature opération;Correspond à la classification de l'encours selon la nomenclature Groupe CA NATO commune aux Risques et à la Comptabilité.;[DATA].[AG].[OPRTN_NATR_CD];false;Identifier;OPRTN_NATR_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.EX.BSL_PTFOL_CD;BSL_PTFOL_CD;characterLength16;Portefeuille bale opération;Code opération dans le corpus Bâlois;[DATA].[AG].[EX.BSL_PTFOL_CD];false;Identifier;BSL_PTFOL_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.ALM_PROD_CD;ALM_PROD_CD;characterLength16;Produit;Code produit;[DATA].[AG].[ALM_PROD_CD];false;Attribute;ALM_PROD_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.EX.GRR_ENGN_CD;GRR_ENGN_CD;characterLength16;Traitement GRR;;[DATA].[AG].[EX.GRR_ENGN_CD];false;Attribute;GRR_ENGN_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.EX.RWA_ENGN_CD;RWA_ENGN_CD;characterLength16;Code traitement moteur;Correspond au traitement moteur de calcul des RWA Bâlois.;[DATA].[AG].[EX.RWA_ENGN_CD];false;Attribute;RWA_ENGN_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.PROD_TYPE_CD;PROD_TYPE_CD;characterLength16;Type produit;;[DATA].[AG].[PROD_TYPE_CD];false;Attribute;PROD_TYPE_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.CRA.RATE_TYPE_CD;RATE_TYPE_CD;characterLength16;Type de taux contractuel;;[DATA].[AG].[CRA.RATE_TYPE_CD];false;Attribute;RATE_TYPE_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.OPRTN_DT_OUTST_AMT_CURY_CD;OPRTN_DT_OUTST_AMT_CURY_CD;character;Devise encours à date d'arrêté;;[DATA].[AG].[BAL.OPRTN_DT_OUTST_AMT_CURY_CD];false;Attribute;OPRTN_DT_OUTST_AMT_CURY_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.OPRTN_DT_OUTST_AMT_LIABTY_ASSET_IND;OPRTN_DT_OUTST_AMT_LIABTY_ASSET_IND;character;Position Actif ou Passif de l'encours en normes IFRS;P pour un positionnement au passif du bilan, A pour un positionnement à l'actif.;[DATA].[AG].[BAL.OPRTN_DT_OUTST_AMT_LIABTY_ASSET_IND];false;Attribute;OPRTN_DT_OUTST_AMT_LIABTY_ASSET_IND;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.OUTST_AMT_CURY_CD;OUTST_AMT_CURY_CD;character;Devise encours en date d'arrêté;Code devise de l'encours à la Date d'arrêté/Devise dans laquelle le contrat a été signé;[DATA].[AG].[BAL.OUTST_AMT_CURY_CD];false;Attribute;OUTST_AMT_CURY_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.AGMT_INIT_CURY_CD;AGMT_INIT_CURY_CD;characterLength16;Devise d'origine du contrat;Devise de montant du contrat à l'origine (LC.0005);[DATA].[AG].[AGMT_INIT_CURY_CD];false;Attribute;AGMT_INIT_CURY_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.AGR.PARNT_AGMT_ID;PARNT_AGMT_ID;characterLength16;Identifiant Ligne autorisation;;[DATA].[AG].[AGR.PARNT_AGMT_ID];false;Identifier;AUTHZTN_LN_ID;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AGR.PARNT_AGMT_ID;PARNT_AGMT_ID;characterLength16;Identifiant Ligne autorisation;;[DATA].[AGR].[PARNT_AGMT_ID];false;Identifier;AUTHZTN_LN_ID;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.HOST_AGMT_ID;HOST_AGMT_ID;characterLength16;Identifiant local contrat;Identifiant technique local du contrat;[DATA].[AG].[HOST_AGMT_ID];false;Attribute;HOST_CNTRCT_ID;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.CRA.UNPD_DRWN_AMT_IND;UNPD_DRWN_AMT_IND;character;Indicateur arriéré paiement;Indicateur permettant  dindiquer sil existe au moins un arriéré de paiement;[DATA].[AG].[CRA.UNPD_DRWN_AMT_IND];false;Attribute;UNPD_DRWN_AMT_IND;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.EX.AGMT_RISK_OFF_BAL_SHET_IND;AGMT_RISK_OFF_BAL_SHET_IND;character;Indicateur bilan hors bilan;;[DATA].[AG].[EX.AGMT_RISK_OFF_BAL_SHET_IND];false;Attribute;OFF_BAL_SHET_IND;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.CRA.DRWN_AMT_DFLT_STS_CD;DRWN_AMT_DFLT_STS_CD;characterLength16;Indicateur impayés prudentiel;;[DATA].[AG].[CRA.DRWN_AMT_DFLT_STS_CD];false;Attribute;DRWN_AMT_DFLT_STS_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.CRA.DFLT_IND;DFLT_IND;character;Indicateur passage défaut;;[DATA].[AG].[CRA.DFLT_IND];false;Attribute;DFLT_IND;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.TERM_PROD_CD;TERM_PROD_CD;characterLength16;Indicateur Produit Échéancé;;[DATA].[AG].[TERM_PROD_CD];false;Attribute;TERM_PROD_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.EX.PTFO.KVLIBBAL;KVLIBBAL;characterLength16;Libellé Portefeuille Bâle Opération;;[DATA].[AG].[EX.PTFO.KVLIBBAL];false;Attribute;BSL_PTFOL_LB;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.EX.BSL_II_APRCH_TYPE_CD;BSL_II_APRCH_TYPE_CD;characterLength16;Méthodologie Bâloise;Correspond à la méthode de calcul des risques pondérés dans Bâle.;[DATA].[AG].[EX.BSL_II_APRCH_TYPE_CD];false;Attribute;BSL_II_APRCH_TYPE_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.CRA.DEBT_EFCNCY_STS_PRPS_CD;DEBT_EFCNCY_STS_PRPS_CD;characterLength16;Motif de l'état de performance de la créance;Motif de l'état de performance de la créance;[DATA].[AG].[CRA.DEBT_EFCNCY_STS_PRPS_CD];false;Attribute;DEBT_EFCNCY_STS_PRPS_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.NATOPE.H8LDES11;H8LDES11;characterLength16;NATure d'Opération (NATO) détaillée;NATO, mode de regroupement les opérations par nature comptable homogène, permettant de réaliser des rapprochements entre agrégats risques et comptables.;[DATA].[AG].[NATOPE.H8LDES11];false;Attribute;OPRTN_NATR_LB;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.FLOW_TYPE_CD;FLOW_TYPE_CD;characterLength16;Objet Métier;;[DATA].[AG].[FLOW_TYPE_CD];false;Attribute;FLOW_TYPE_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.FLOW_SCOPE;FLOW_SCOPE;characterLength16;Périmètre du flux;;[DATA].[AG].[FLOW_SCOPE];false;Attribute;FLOW_SCOPE;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.MKT_TYPE_CD;MKT_TYPE_CD;characterLength16;Type de marché;;[DATA].[AG].[MKT_TYPE_CD];false;Attribute;MKT_TYPE_CD;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.EX.TYPRISE.KVLBRISE;KVLBRISE;characterLength16;Type de risque;;[DATA].[AG].[EX.TYPRISE.KVLBRISE];false;Attribute;RISK_TYPE_LB;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.OUTST_AMT;OUTST_AMT;decimal;Encours à Date d'arrêté en devise d'origine;;[DATA].[AG].[BAL.OUTST_AMT];false;Fact;OUTST_AMT;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.OPRTN_DT_OUTST_AMT;OPRTN_DT_OUTST_AMT;decimal;Encours à Date d'arrêté;Encours en date dopération en devise dorigine;[DATA].[AG].[BAL.OPRTN_DT_OUTST_AMT];false;Fact;OPRTN_DT_OUTST_AMT;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.CPTL_OUTST_AMT;CPTL_OUTST_AMT;decimal;Montant capital restant dû;Montant du Capital restant dû;[DATA].[AG].[BAL.CPTL_OUTST_AMT];false;Fact;CPTL_OUTST_AMT;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.OVRDRFT_BAL_AMT;OVRDRFT_BAL_AMT;decimal;Montant découvert;;[DATA].[AG].[BAL.OVRDRFT_BAL_AMT];false;Fact;OVRDRFT_BAL_AMT;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.AGMT_ASSET_LEASG_AMT;AGMT_ASSET_LEASG_AMT;decimal;Montant loyers;;[DATA].[AG].[BAL.AGMT_ASSET_LEASG_AMT];false;Fact;AGMT_ASSET_LEASG_AMT;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.MK_TO_MKT_AMT;MK_TO_MKT_AMT;decimal;Montant MtM;Montant de Mark-to-market;[DATA].[AG].[BAL.MK_TO_MKT_AMT];false;Fact;MK_TO_MKT_AMT;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.BORWG_LEG_MTM_AMT;BORWG_LEG_MTM_AMT;decimal;Montant MtM - Jambe emprunteuse;;[DATA].[AG].[BAL.BORWG_LEG_MTM_AMT];false;Fact;BORWG_LEG_MTM_AMT;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.LENDG_LEG_MTM_AMT;LENDG_LEG_MTM_AMT;decimal;Montant MtM jambe prêteuse;Mark-to-Market de la jambe prêteuse;[DATA].[AG].[BAL.LENDG_LEG_MTM_AMT];false;Fact;LENDG_LEG_MTM_AMT;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.LTR_OF_CR_NMNL_AMT;LTR_OF_CR_NMNL_AMT;decimal;Montant nominal EPS;Montant du nominal de l'engagement par signature;[DATA].[AG].[BAL.LTR_OF_CR_NMNL_AMT];false;Fact;LTR_OF_CR_NMNL_AMT;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.UNDRWN_AMT;UNDRWN_AMT;decimal;Montant PNU;;[DATA].[AG].[BAL.UNDRWN_AMT];false;Fact;UNDRWN_AMT;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.ENDG_LEDGR_BAL_AMT;ENDG_LEDGR_BAL_AMT;decimal;Solde;;[DATA].[AG].[BAL.ENDG_LEDGR_BAL_AMT];false;Fact;ENDG_LEDGR_BAL_AMT;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.BAL.RLTD_CUR_ACCT_BAL_AMT;RLTD_CUR_ACCT_BAL_AMT;decimal;Solde compte courant associé;;[DATA].[AG].[BAL.RLTD_CUR_ACCT_BAL_AMT];false;Fact;RLTD_CUR_ACCT_BAL_AMT;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.AST.AGMT_ASSET_LEAS_RSDUL_AMT;AGMT_ASSET_LEAS_RSDUL_AMT;decimal;Valeur estimée bien loué - fin période;Valeur estimée en fin de période du bien loué;[DATA].[AG].[AST.AGMT_ASSET_LEAS_RSDUL_AMT];false;Fact;AGMT_ASSET_LEAS_RSDUL_AMT;0_CARACTERISTIQUES GENERALES;Field
TEC_CONTRACT;Final;;;AG.SCTY.SCURTY_ISSUR_NAME;SCURTY_ISSUR_NAME;characterLength16;Emetteur;;[DATA].[AG].[SCTY.SCURTY_ISSUR_NAME];false;Attribute;SCURTY_ISSUR_NAME;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.NON_POSTNG_MGR_ENT_ID;NON_POSTNG_MGR_ENT_ID;int32;Entité gestionnaire non déclarante;;[DATA].[AG].[NON_POSTNG_MGR_ENT_ID];false;Attribute;NON_POSTNG_MGR_ENT_ID;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.INV.RISK_MTGNT_AGMT_LOCL_ID;RISK_MTGNT_AGMT_LOCL_ID;characterLength16;Id Référence contrat collatéralisation;Référence locale du contrat de collatéralisation.;[DATA].[AG].[INV.RISK_MTGNT_AGMT_LOCL_ID];false;Attribute;RISK_MTGNT_AGMT_LOCL_ID;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.AGR.AGR_DET_RS.PARNT_AGMT_ID;PARNT_AGMT_ID;characterLength16;Identifiant contrat parent;;[DATA].[AG].[AGR.AGR_DET_RS.PARNT_AGMT_ID];false;Attribute;AGGD_AGMT_ID;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.BAL.BORWG_LEG_RECNCLN_AGREGAT_ID;BORWG_LEG_RECNCLN_AGREGAT_ID;characterLength16;Identifiant Agrégat de rapprochement Encours en norme locale - Jambe empr.;Non renseigné;[DATA].[AG].[BAL.BORWG_LEG_RECNCLN_AGREGAT_ID];false;Attribute;BORWG_LEG_RECNCLN_AGREGAT_ID;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.BAL.LENDG_LEG_RECNCLN_AGREGAT_ID;LENDG_LEG_RECNCLN_AGREGAT_ID;characterLength16;Identifiant Agrégat de rapprochement Encours en norme locale - Jambe prêt.;Non renseigné;[DATA].[AG].[BAL.LENDG_LEG_RECNCLN_AGREGAT_ID];false;Attribute;LENDG_LEG_RECNCLN_AGREGAT_ID;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.BAL.RECNCLN_AGREGAT_ID;RECNCLN_AGREGAT_ID;characterLength16;Identifiant de l'agrégat de rapprochement de l'encours en norme locale;;[DATA].[AG].[BAL.RECNCLN_AGREGAT_ID];false;Attribute;RECNCLN_AGREGAT_ID;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.INV.NETG_AGMT_LOCL_ID;NETG_AGMT_LOCL_ID;characterLength16;Identifiant local accord netting;;[DATA].[AG].[INV.NETG_AGMT_LOCL_ID];false;Attribute;NETG_AGMT_LOCL_ID;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.CRA.MRGG_AGMT_LTR_ID;MRGG_AGMT_LTR_ID;characterLength16;Identifiant local lettre fusion;Référence locale de la lettre de Fusion.;[DATA].[AG].[CRA.MRGG_AGMT_LTR_ID];false;Attribute;MRGG_AGMT_LTR_ID;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.INV.RECVD_RATE_ID;RECVD_RATE_ID;characterLength16;Identifiant taux reçu;;[DATA].[AG].[INV.RECVD_RATE_ID];false;Attribute;RECVD_RATE_ID;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.SCTFEAT.SPL_PRPS_VEH_ID;SPL_PRPS_VEH_ID;characterLength16;Identifiant véhicule titrisation;;[DATA].[AG].[SCTFEAT.SPL_PRPS_VEH_ID];false;Attribute;SPL_PRPS_VEH_ID;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.EX.MOBILIZATION_ORG_NAME;MOBILIZATION_ORG_NAME;characterLength16;Organisme de mobilisation;;[DATA].[AG].[EX.MOBILIZATION_ORG_NAME];false;Attribute;MOBILIZATION_ORG_NAME;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.ASSOCD_AGMT_NUM;ASSOCD_AGMT_NUM;characterLength16;Référence du contrat adossé;;[DATA].[AG].[ASSOCD_AGMT_NUM];false;Attribute;ASSOCD_AGMT_NUM;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.EXTR_AGMT_ID;EXTR_AGMT_ID;characterLength16;Référence externe du contrat;Identifiant unique du contrat dans le SI de gestion local de lentité gérant le contrat dans les cas de sous-traitance et dont le flux est fourni par l'entité déclarante;[DATA].[AG].[EXTR_AGMT_ID];false;Attribute;EXTR_AGMT_ID;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.HOST_AGMT_NUM;HOST_AGMT_NUM;characterLength16;Référence locale contrat;Référence unique du contrat dans le système de gestion local de l'entité remettante;[DATA].[AG].[HOST_AGMT_NUM];false;Attribute;HOST_CNTRCT_NUM;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.HOST_SUB_AGMT_NUM;HOST_SUB_AGMT_NUM;characterLength16;Référence locale élément contrat;;[DATA].[AG].[HOST_SUB_AGMT_NUM];false;Attribute;HOST_SUB_CNTRCT_NUM;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.SCTY.SCURTY_NUM;SCURTY_NUM;characterLength16;Référence titre;;[DATA].[AG].[SCTY.SCURTY_NUM];false;Attribute;SCURTY_NUM;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.INV.BCK_TO_BCK_OPRTN_REF;BCK_TO_BCK_OPRTN_REF;characterLength16;Référence unique opération associée back to back;Référence unique de l'opération associée en back-to-back en lien avec la finalité back to back;[DATA].[AG].[INV.BCK_TO_BCK_OPRTN_REF];false;Attribute;BCK_TO_BCK_OPRTN_REF;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.INV.HEDGING_DERVTV_OPRTN_REF;HEDGING_DERVTV_OPRTN_REF;characterLength16;Référence unique opération dérivé couverture;Permet de connaitre la référence du dérivé venant en couverture du titre.;[DATA].[AG].[INV.HEDGING_DERVTV_OPRTN_REF];false;Attribute;HEDGING_DERVTV_OPRTN_REF;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.INV.HEDGED_SCURTY_REF;HEDGED_SCURTY_REF;characterLength16;Référence unique titre couvert opération dérivé;;[DATA].[AG].[INV.HEDGED_SCURTY_REF];false;Attribute;HEDGED_SCURTY_REF;1_IDENTIFICATION;Field
TEC_CONTRACT;Final;;;AG.AST.AGMT_ASSET_LEAS_PRCH_LKLHOOD_CD;AGMT_ASSET_LEAS_PRCH_LKLHOOD_CD;characterLength16;Achat en fin de contrat du bien loué;;[DATA].[AG].[AST.AGMT_ASSET_LEAS_PRCH_LKLHOOD_CD];false;Attribute;AGMT_ASSET_LEAS_PRCH_LKLHOOD_CD;2_CLASSIFICATION;Field
TEC_CONTRACT;Final;;;AG.APLCTN_CD;APLCTN_CD;characterLength16;Application source;;[DATA].[AG].[APLCTN_CD];false;Attribute;APLCTN_CD;2_CLASSIFICATION;Field
